test_id,operator,technology,circle,download_speed,upload_speed,signal_strength,latency_ms,test_date,latitude,longitude,quality_score
TEST_025272,airtel,5G,Mumbai,62.82,24.28,-89.43,35.41,2026-04-13,27.832576,80.78648,87.92
TEST_025285,vi,5G,Mumbai,82.27,16.09,-90.92,41.91,2026-03-16,25.473676,81.93752,80.47
TEST_025288,airtel,5G,Mumbai,75.1,16.13,-97.8,35.58,2026-05-07,18.335663,69.663676,84.66
TEST_025289,airtel,4G,Mumbai,17.99,6.18,-81.53,37.81,2026-03-22,33.756685,75.478457,70.61
TEST_025295,jio,4G,Mumbai,8.88,9.66,-79.0,38.45,2026-05-27,34.612064,75.114804,69.85
TEST_025308,vi,5G,Mumbai,71.32,13.34,-109.78,71.84,2026-03-14,20.02276,86.573561,51.59
TEST_025328,jio,4G,Mumbai,29.0,5.78,-90.08,56.91,2026-05-02,28.74275,70.523714,53.07
TEST_025336,vi,5G,Mumbai,75.96,14.59,-102.89,38.95,2026-04-19,16.366759,90.796852,77.98
TEST_025338,airtel,5G,Mumbai,55.1,26.54,-92.75,54.28,2026-03-29,31.661158,91.137322,67.17
TEST_025347,vi,4G,Mumbai,11.02,1.95,-75.52,58.35,2026-05-11,16.699544,91.627334,51.69
TEST_025348,jio,4G,Mumbai,32.38,3.86,-109.44,41.82,2026-05-29,20.260699,71.92569,58.84
TEST_025372,airtel,4G,Mumbai,19.51,2.14,-91.53,50.03,2026-04-02,19.65338,68.056546,53.81
TEST_025380,airtel,5G,Mumbai,81.69,19.89,-65.65,42.28,2026-03-28,26.759627,93.157946,89.74
TEST_025383,vi,5G,Mumbai,58.04,19.55,-88.33,56.69,2026-03-25,32.597697,87.758905,65.25
TEST_025406,jio,5G,Mumbai,90.57,25.79,-81.95,56.09,2026-04-24,22.095128,78.520114,77.25
TEST_025411,jio,5G,Mumbai,81.08,15.45,-104.66,57.41,2026-04-18,14.277622,81.754456,63.02
TEST_025451,vi,4G,Mumbai,20.13,8.09,-77.64,70.19,2026-05-07,15.674282,82.60813,49.63
TEST_025453,airtel,5G,Mumbai,97.03,29.91,-83.11,44.76,2026-03-08,19.862815,91.98083,88.47
TEST_025460,airtel,5G,Mumbai,61.91,19.2,-81.89,35.26,2026-04-10,25.467404,76.01374,88.62
TEST_025479,vi,4G,Mumbai,10.6,6.54,-60.0,41.43,2026-03-24,13.254644,95.177607,71.87
TEST_025500,jio,5G,Mumbai,70.19,16.24,-68.27,48.41,2026-04-19,27.497988,76.571038,79.25
TEST_025515,jio,4G,Mumbai,10.38,4.58,-98.8,62.97,2026-03-24,35.575344,68.357353,42.31
TEST_025516,airtel,4G,Mumbai,28.79,7.72,-82.18,42.06,2026-04-25,35.999053,85.242765,68.27
TEST_025521,airtel,5G,Mumbai,113.68,27.52,-71.02,82.52,2026-05-04,30.529461,83.085504,75.58
TEST_025532,airtel,4G,Mumbai,16.4,8.51,-85.33,45.76,2026-04-05,18.329273,79.600459,61.07
TEST_025540,jio,4G,Mumbai,33.95,9.99,-95.01,37.07,2026-05-30,16.173342,88.894759,72.05
TEST_025559,airtel,4G,Mumbai,32.62,6.86,-89.73,60.69,2026-04-09,26.767369,80.09822,52.27
TEST_025560,airtel,4G,Mumbai,16.38,7.1,-60.1,39.06,2026-05-24,25.612082,72.059846,76.12
TEST_025567,airtel,4G,Mumbai,28.94,2.8,-87.93,35.14,2026-05-24,8.898102,74.572274,73.49
TEST_025603,jio,5G,Mumbai,67.05,28.72,-72.33,49.87,2026-03-09,8.205392,79.954813,80.56
TEST_025615,vi,4G,Mumbai,16.08,6.16,-80.77,54.91,2026-05-17,10.785028,87.130142,54.67
TEST_025616,airtel,4G,Mumbai,17.7,3.37,-82.56,36.91,2026-03-17,16.720446,68.398102,70.4
TEST_025628,vi,5G,Mumbai,49.36,26.8,-69.14,39.77,2026-05-18,10.701618,75.095438,86.73
TEST_025635,vi,5G,Mumbai,74.63,13.32,-80.43,47.86,2026-05-16,20.391124,78.69117,75.58
TEST_025642,jio,4G,Mumbai,11.37,9.38,-107.22,38.0,2026-03-19,12.781116,82.680178,61.48
TEST_025643,vi,4G,Mumbai,18.91,7.45,-95.25,42.06,2026-03-06,15.538361,80.363734,61.61
TEST_025663,vi,4G,Mumbai,14.0,4.29,-90.47,43.42,2026-05-27,34.770781,76.302222,59.54
TEST_025671,airtel,5G,Mumbai,98.0,30.61,-66.81,82.17,2026-04-25,24.628784,92.574885,74.72
TEST_025676,airtel,4G,Mumbai,20.93,8.88,-82.13,40.28,2026-05-28,29.11933,82.006302,68.96
TEST_025683,jio,5G,Mumbai,94.67,31.6,-105.12,49.84,2026-05-28,34.450179,74.788902,76.86
TEST_025691,jio,5G,Mumbai,115.5,19.79,-77.51,41.41,2026-03-28,34.27662,95.425373,94.23
TEST_025693,vi,5G,Mumbai,58.89,17.44,-105.31,35.88,2026-05-06,15.512604,77.90448,78.57
TEST_025696,airtel,5G,Mumbai,71.93,22.48,-97.46,52.4,2026-04-24,27.329567,88.366294,69.15
TEST_025717,vi,5G,Mumbai,56.35,16.14,-89.9,54.42,2026-05-01,26.103837,70.944084,64.53
TEST_025723,jio,4G,Mumbai,14.31,2.12,-74.93,42.51,2026-04-29,24.607837,85.659105,64.95
TEST_025729,airtel,5G,Mumbai,112.94,13.52,-98.82,35.39,2026-04-15,25.611356,88.842573,92.09
TEST_025730,airtel,4G,Mumbai,20.63,8.11,-85.17,43.93,2026-05-13,10.257574,94.475614,63.66
TEST_025744,airtel,5G,Mumbai,76.63,17.9,-76.01,47.32,2026-04-13,9.654428,71.936289,79.62
TEST_025764,vi,4G,Mumbai,11.96,6.68,-78.1,64.08,2026-04-21,13.924925,77.60029,49.79
TEST_025780,airtel,4G,Mumbai,24.79,9.79,-109.95,40.85,2026-05-06,18.889424,79.118551,60.21
TEST_025787,jio,5G,Mumbai,95.06,30.59,-97.75,50.98,2026-05-14,26.284621,83.627128,78.17
TEST_025795,airtel,5G,Mumbai,91.77,34.82,-72.82,54.78,2026-04-17,24.209799,78.626126,84.66
TEST_025824,vi,5G,Mumbai,92.35,17.34,-98.69,144.14,2026-05-14,26.717565,89.996584,47.75
TEST_025833,airtel,5G,Mumbai,85.44,25.47,-86.39,56.52,2026-03-03,18.811637,94.037829,74.25
TEST_025847,vi,4G,Mumbai,15.08,6.53,-85.26,39.91,2026-05-08,9.905353,73.357796,66.2
TEST_025854,airtel,4G,Mumbai,22.9,5.58,-98.45,56.46,2026-03-08,35.583767,75.81466,49.12
TEST_025864,jio,4G,Mumbai,19.23,7.66,-98.53,40.27,2026-04-18,25.480863,82.168542,62.68
TEST_025873,airtel,5G,Mumbai,114.28,29.98,-94.35,67.18,2026-05-09,28.697994,88.745305,74.22
TEST_025911,vi,4G,Mumbai,8.63,5.53,-88.83,35.19,2026-04-30,17.770908,70.386278,69.58
TEST_025918,jio,5G,Mumbai,96.88,27.56,-94.6,37.4,2026-04-28,25.049678,71.185039,92.13
TEST_025940,airtel,5G,Mumbai,72.71,24.56,-81.19,41.43,2026-04-15,27.208191,72.861334,85.18
TEST_025950,airtel,4G,Mumbai,33.1,8.64,-81.91,39.4,2026-03-24,20.183041,77.129005,72.71
TEST_025961,airtel,4G,Mumbai,22.67,3.13,-86.16,39.29,2026-04-24,8.739926,77.572071,67.11
TEST_025969,jio,4G,Mumbai,39.52,10.67,-91.91,36.07,2026-03-24,16.769598,75.860037,75.99
TEST_025972,jio,5G,Mumbai,88.98,17.94,-78.29,103.38,2026-03-27,15.496054,76.92095,59.4
TEST_025981,jio,4G,Mumbai,13.87,6.64,-81.42,40.55,2026-04-30,34.344908,92.025741,66.49
TEST_026003,vi,4G,Mumbai,14.69,5.71,-83.57,43.43,2026-04-22,8.824449,79.660504,62.5
TEST_026005,airtel,4G,Mumbai,34.68,8.03,-113.29,41.54,2026-04-17,22.569106,92.166993,59.89
TEST_026047,jio,4G,Mumbai,18.81,11.51,-90.18,97.22,2026-03-22,8.310614,76.396643,38.67
TEST_026077,jio,4G,Mumbai,23.31,3.85,-79.81,41.63,2026-05-12,30.471922,80.492541,66.9
TEST_026079,airtel,4G,Mumbai,11.86,6.2,-90.57,46.34,2026-05-26,18.309954,80.710991,56.95
TEST_026096,jio,5G,Mumbai,58.73,20.27,-97.23,44.26,2026-03-23,31.545756,90.867443,72.22
TEST_026109,vi,5G,Mumbai,42.78,24.04,-112.1,43.57,2026-04-07,25.725131,82.171163,65.76
TEST_026112,vi,4G,Mumbai,15.0,8.23,-60.0,48.14,2026-05-05,19.441677,71.847647,67.03
TEST_026113,jio,5G,Mumbai,113.05,25.07,-80.12,55.8,2026-05-16,27.047359,95.78882,82.79
TEST_026115,jio,4G,Mumbai,28.75,7.26,-81.12,50.98,2026-05-27,25.271354,73.53327,60.48
TEST_026136,airtel,4G,Mumbai,22.23,6.54,-95.53,71.68,2026-03-10,11.710684,85.327514,43.0
TEST_026161,vi,5G,Mumbai,71.22,18.47,-95.28,53.03,2026-05-24,11.181457,73.092638,67.82
TEST_026170,vi,4G,Mumbai,14.66,5.76,-75.51,53.88,2026-03-28,27.533581,94.222304,56.63
TEST_026171,jio,4G,Mumbai,32.17,6.37,-90.35,43.96,2026-04-10,8.08744,76.576584,63.85
TEST_026188,airtel,4G,Mumbai,23.05,9.05,-86.89,94.94,2026-04-14,22.062447,92.6125,40.3
TEST_026189,jio,5G,Mumbai,90.37,26.21,-84.5,45.89,2026-04-10,16.767202,79.347942,84.13
TEST_026204,vi,5G,Mumbai,84.45,22.72,-79.39,75.81,2026-04-03,17.629439,85.039047,66.63
TEST_026208,vi,4G,Mumbai,5.79,4.34,-85.23,106.04,2026-04-20,26.386136,93.544035,33.14
TEST_026209,jio,4G,Mumbai,28.67,8.97,-88.28,39.71,2026-03-14,13.666631,88.134719,69.34
TEST_026210,jio,5G,Mumbai,116.35,27.06,-80.17,44.43,2026-05-17,15.02543,68.055759,93.04
TEST_026239,jio,4G,Mumbai,13.11,9.48,-98.03,36.82,2026-04-27,29.785062,77.633945,66.57
TEST_026243,vi,4G,Mumbai,21.2,5.71,-60.0,38.61,2026-05-09,9.560565,93.526847,77.29
TEST_026250,airtel,5G,Mumbai,96.05,25.46,-108.54,59.34,2026-05-27,32.688741,76.088622,67.6
TEST_026260,vi,4G,Mumbai,15.84,8.87,-60.0,71.42,2026-05-07,8.790927,73.513629,54.36
TEST_026281,vi,4G,Mumbai,17.05,7.48,-101.54,50.65,2026-03-11,31.253951,82.246072,51.39
TEST_026285,airtel,4G,Mumbai,12.88,5.16,-85.56,53.42,2026-05-02,19.759353,94.440903,52.97
TEST_026289,vi,5G,Mumbai,55.84,25.55,-78.54,37.55,2026-03-23,27.772847,92.472256,87.41
TEST_026296,jio,4G,Mumbai,28.13,4.25,-84.37,67.98,2026-03-03,27.317752,72.89712,48.68
TEST_026326,jio,4G,Mumbai,21.95,8.58,-94.37,35.48,2026-04-05,11.760905,95.389311,71.37
TEST_026332,airtel,5G,Mumbai,26.34,23.69,-79.83,48.81,2026-03-10,16.737496,81.42635,68.01
TEST_026351,jio,5G,Mumbai,125.95,21.74,-101.87,45.58,2026-05-26,10.076729,89.373668,84.93
TEST_026372,jio,5G,Mumbai,51.53,32.73,-73.86,90.65,2026-05-11,13.020245,74.084902,60.56
TEST_026387,jio,4G,Mumbai,31.26,6.88,-78.45,44.23,2026-05-12,21.370891,83.181639,67.53
TEST_026392,vi,4G,Mumbai,12.99,7.15,-96.0,63.34,2026-04-19,23.748755,81.500587,44.57
TEST_026395,airtel,5G,Mumbai,68.01,22.39,-89.31,60.28,2026-05-11,18.445146,84.583586,66.14
TEST_026396,airtel,5G,Mumbai,68.28,16.48,-60.0,73.35,2026-04-06,33.507145,88.357231,68.09
TEST_026409,vi,4G,Mumbai,26.87,4.68,-79.82,42.65,2026-03-26,8.237848,69.313412,66.9
TEST_026410,vi,5G,Mumbai,54.74,23.69,-68.71,35.3,2026-04-28,27.631282,92.943095,92.98
TEST_026438,vi,4G,Mumbai,13.59,8.63,-87.0,53.16,2026-05-02,18.348814,70.361247,54.09
TEST_026446,jio,4G,Mumbai,27.22,7.08,-67.3,55.87,2026-03-21,15.02174,84.447124,61.37
TEST_026453,jio,5G,Mumbai,140.7,28.86,-95.36,85.25,2026-03-01,14.131283,79.708726,73.22
TEST_026467,airtel,5G,Mumbai,103.99,17.16,-78.95,35.09,2026-05-14,33.328869,85.16009,98.49
TEST_026481,vi,4G,Mumbai,11.21,2.54,-86.25,38.29,2026-03-24,30.872294,74.488265,65.57
TEST_026498,jio,5G,Mumbai,56.3,31.35,-87.36,66.86,2026-03-04,20.121119,84.916486,64.27
TEST_026513,airtel,5G,Mumbai,62.79,12.24,-81.19,42.34,2026-03-14,19.984831,88.561111,77.51
TEST_026520,jio,4G,Mumbai,16.64,6.69,-72.53,81.33,2026-03-18,23.01862,88.623187,46.25
TEST_026521,vi,5G,Mumbai,50.84,26.59,-89.63,71.04,2026-03-31,9.121511,86.003745,58.86
TEST_026522,airtel,5G,Mumbai,61.86,19.4,-79.78,40.48,2026-05-29,33.284818,72.771306,82.44
TEST_026529,jio,5G,Mumbai,103.47,17.4,-64.34,42.27,2026-03-05,10.084353,88.292903,94.14
TEST_026539,airtel,4G,Mumbai,37.11,5.93,-115.21,79.0,2026-04-11,26.945122,85.480194,37.02
TEST_026550,jio,4G,Mumbai,27.96,9.77,-91.47,45.18,2026-03-07,32.552214,76.636809,62.59
TEST_026551,airtel,4G,Mumbai,21.37,7.94,-112.5,54.7,2026-03-27,9.626696,73.3717,46.05
TEST_026553,jio,5G,Mumbai,103.17,22.29,-76.75,62.1,2026-05-11,31.625379,72.581829,77.18
TEST_026559,jio,4G,Mumbai,25.62,9.76,-76.41,45.66,2026-03-29,30.321236,92.329288,66.64
TEST_026570,airtel,4G,Mumbai,22.7,5.78,-89.41,38.56,2026-03-29,23.405937,73.658897,67.91
TEST_026571,jio,5G,Mumbai,105.69,37.39,-84.78,35.54,2026-03-31,11.355899,87.273374,103.59
TEST_026578,airtel,4G,Mumbai,13.73,7.68,-92.03,39.19,2026-03-11,17.11651,72.674496,64.93
TEST_026579,jio,4G,Mumbai,23.27,8.33,-108.4,41.31,2026-03-24,24.556821,81.821501,59.34
TEST_026581,airtel,5G,Mumbai,81.92,24.01,-90.97,61.26,2026-03-28,10.147887,89.057234,68.76
TEST_026584,vi,5G,Mumbai,74.17,28.96,-98.85,101.54,2026-04-07,10.822456,91.753757,53.59
TEST_026599,vi,5G,Mumbai,25.04,8.69,-93.86,38.88,2026-04-10,25.089767,78.986029,67.6
TEST_026606,jio,4G,Mumbai,23.23,3.87,-98.98,46.77,2026-05-19,20.700393,68.797746,55.45
TEST_026616,jio,4G,Mumbai,21.39,5.08,-84.87,38.04,2026-03-23,26.815635,86.447298,69.55
TEST_026633,jio,5G,Mumbai,92.82,32.94,-85.0,103.97,2026-04-28,25.818077,95.368416,63.35
TEST_026640,vi,5G,Mumbai,50.1,14.84,-60.0,43.36,2026-04-30,29.369701,82.714569,81.63
TEST_026645,airtel,4G,Mumbai,30.14,8.3,-108.99,35.82,2026-03-14,24.723456,75.144257,67.71
TEST_026662,vi,5G,Mumbai,35.28,3.28,-91.71,39.15,2026-03-10,22.67167,86.917542,68.29
TEST_026672,jio,4G,Mumbai,31.81,4.55,-73.83,40.39,2026-04-03,35.645306,73.051264,72.45
TEST_026675,vi,5G,Mumbai,87.66,16.42,-92.86,55.62,2026-04-21,20.669856,70.685913,69.86
TEST_026684,jio,4G,Mumbai,21.71,6.46,-90.28,36.69,2026-03-01,13.461958,85.338876,70.15
TEST_026712,airtel,5G,Mumbai,80.89,28.34,-62.5,47.57,2026-04-27,27.42069,78.546822,88.65
TEST_026740,jio,5G,Mumbai,38.86,19.69,-99.01,38.09,2026-05-20,16.159274,73.082069,73.96
TEST_026749,jio,5G,Mumbai,62.56,17.26,-78.33,57.84,2026-03-15,16.474093,79.982864,68.08
TEST_026758,jio,5G,Mumbai,37.32,21.27,-87.82,76.61,2026-03-29,35.20717,71.49723,52.53
TEST_026779,airtel,4G,Mumbai,19.44,7.21,-94.42,54.71,2026-03-30,17.245999,86.688476,51.37
TEST_026780,airtel,4G,Mumbai,32.99,9.17,-78.24,88.5,2026-04-28,16.608767,78.441092,46.94
TEST_026796,airtel,4G,Mumbai,26.18,4.35,-81.89,35.33,2026-03-02,16.388765,91.433635,75.16
TEST_026802,jio,4G,Mumbai,21.38,6.19,-71.74,36.65,2026-04-20,25.626879,70.794552,76.22
TEST_026810,vi,4G,Mumbai,13.08,6.51,-86.73,42.6,2026-03-29,12.099218,93.137958,62.24
TEST_026814,vi,5G,Mumbai,15.0,26.45,-88.75,46.69,2026-04-20,35.079264,87.722868,65.29
TEST_026815,jio,5G,Mumbai,61.84,29.92,-87.77,35.69,2026-05-02,11.470828,69.350613,89.89
TEST_026829,jio,4G,Mumbai,22.23,8.09,-87.61,76.94,2026-04-04,22.31734,73.942406,44.35
TEST_026834,jio,4G,Mumbai,25.05,4.82,-98.22,42.84,2026-04-13,29.282082,74.331078,60.21
TEST_026840,jio,5G,Mumbai,128.21,32.51,-89.54,85.13,2026-05-01,26.931029,83.731257,73.73
TEST_026844,airtel,5G,Mumbai,67.59,20.22,-83.87,40.91,2026-05-22,18.643084,92.212395,82.16
TEST_026847,airtel,4G,Mumbai,28.39,4.9,-101.91,41.84,2026-04-03,33.66765,78.124861,60.82
TEST_026848,vi,4G,Mumbai,5.6,6.33,-95.77,39.82,2026-03-20,9.006067,77.162669,60.62
TEST_026868,vi,5G,Mumbai,52.22,18.6,-116.01,53.6,2026-04-29,30.272808,72.400723,56.34
TEST_026883,airtel,5G,Mumbai,105.85,8.89,-82.43,35.08,2026-05-01,22.732701,80.266608,94.76
TEST_026894,vi,5G,Mumbai,45.09,18.83,-61.53,36.55,2026-05-01,16.803748,85.134371,89.63
TEST_026901,airtel,5G,Mumbai,74.17,13.53,-95.74,111.22,2026-03-11,21.101631,78.774343,47.34
TEST_026904,airtel,4G,Mumbai,13.79,6.56,-81.15,41.99,2026-04-30,26.283913,89.335019,64.92
TEST_026905,jio,4G,Mumbai,22.28,9.7,-60.0,35.87,2026-04-26,28.594486,83.265703,82.73
TEST_026907,vi,4G,Mumbai,24.55,2.91,-80.82,35.3,2026-04-09,35.60365,85.760901,74.68
TEST_026910,airtel,4G,Mumbai,17.25,7.99,-86.37,53.15,2026-05-07,14.34346,68.451717,54.89
TEST_026965,vi,4G,Mumbai,19.85,8.21,-97.05,41.19,2026-03-27,20.974003,74.373687,62.46
TEST_026970,jio,5G,Mumbai,34.34,6.31,-90.89,43.01,2026-03-30,30.735072,93.419947,65.09
TEST_026997,jio,5G,Mumbai,110.41,13.6,-74.13,48.63,2026-04-27,20.913082,81.50963,85.12
TEST_027014,airtel,4G,Mumbai,1.0,6.08,-105.01,63.12,2026-04-29,13.579457,82.70854,38.62
TEST_027019,airtel,5G,Mumbai,83.94,9.05,-74.58,44.06,2026-03-03,35.99983,77.013757,81.51
TEST_027029,vi,5G,Mumbai,63.27,12.26,-82.09,46.78,2026-03-31,31.0087,76.800346,73.04
TEST_027037,vi,4G,Mumbai,17.35,4.53,-80.38,35.45,2026-05-10,13.918967,71.737879,73.59
TEST_027043,vi,4G,Mumbai,16.4,5.21,-85.46,45.5,2026-03-05,32.377268,82.738282,60.07
TEST_027053,jio,4G,Mumbai,26.54,8.01,-106.76,63.25,2026-03-25,28.050445,93.508956,44.36
TEST_027058,jio,4G,Mumbai,28.22,6.6,-65.66,45.06,2026-03-18,24.843531,90.416106,70.22
TEST_027060,vi,4G,Mumbai,12.49,1.25,-61.78,48.27,2026-03-15,30.998872,92.559925,63.24
TEST_027063,jio,4G,Mumbai,19.3,8.88,-77.13,60.05,2026-03-08,14.591593,91.560006,54.57
TEST_027064,vi,5G,Mumbai,57.62,25.4,-100.19,67.12,2026-05-02,13.554683,70.814609,58.02
TEST_027072,vi,5G,Mumbai,88.3,15.77,-94.56,35.87,2026-03-15,25.873707,92.691367,88.12
TEST_027074,jio,5G,Mumbai,92.96,34.62,-84.47,41.67,2026-03-21,32.548319,68.437833,91.99
TEST_027077,airtel,5G,Mumbai,74.2,23.86,-82.59,63.01,2026-04-27,11.330691,71.550129,68.9
TEST_027078,vi,5G,Mumbai,28.53,29.56,-92.28,87.81,2026-03-31,34.307743,68.6201,48.84
TEST_027081,jio,4G,Mumbai,38.15,10.84,-102.4,38.56,2026-03-25,17.020536,74.222078,68.86
TEST_027087,vi,4G,Mumbai,16.73,5.25,-91.09,44.48,2026-04-07,27.050285,84.238484,59.24
TEST_027102,airtel,5G,Mumbai,31.12,17.27,-93.34,39.79,2026-03-12,31.660365,95.850809,71.12
TEST_027135,jio,5G,Mumbai,75.43,25.06,-99.02,61.67,2026-04-15,22.45032,75.415981,64.8
TEST_027145,vi,4G,Mumbai,18.95,5.78,-104.1,40.43,2026-03-17,8.552189,91.012242,59.89
TEST_027162,airtel,5G,Mumbai,71.55,28.4,-94.66,39.74,2026-05-05,30.37688,82.74207,83.78
TEST_027165,jio,4G,Mumbai,29.94,8.98,-106.04,39.39,2026-05-12,24.533287,70.653507,64.1
TEST_027166,airtel,5G,Mumbai,42.14,18.76,-73.49,52.8,2026-05-08,30.133016,88.406586,68.87
TEST_027180,jio,4G,Mumbai,42.68,5.05,-96.55,90.9,2026-03-23,24.865683,89.983326,40.92
TEST_027193,vi,5G,Mumbai,24.61,22.09,-78.72,81.98,2026-05-21,12.187479,91.600446,51.36
TEST_027223,jio,4G,Mumbai,27.06,8.34,-73.19,39.09,2026-04-23,16.915188,81.332982,74.55
TEST_027225,airtel,4G,Mumbai,24.28,9.22,-71.58,36.89,2026-05-28,17.288277,92.86751,77.68
TEST_027241,jio,5G,Mumbai,88.02,27.68,-69.41,92.2,2026-05-24,11.649221,77.861991,67.98
TEST_027255,jio,4G,Mumbai,31.68,7.09,-92.68,54.39,2026-05-12,24.694936,70.130053,54.84
TEST_027266,jio,5G,Mumbai,80.32,18.47,-60.0,46.72,2026-05-09,11.979462,82.078999,86.51
TEST_027270,vi,5G,Mumbai,70.73,21.75,-90.5,49.57,2026-03-16,27.681569,77.911755,73.03
TEST_027271,vi,5G,Mumbai,80.33,25.05,-108.21,39.89,2026-04-21,8.770579,95.997773,79.83
TEST_027280,airtel,4G,Mumbai,25.86,7.68,-64.55,43.04,2026-05-16,10.328039,95.031648,72.44
TEST_027285,vi,4G,Mumbai,15.69,7.65,-82.15,50.72,2026-03-09,30.808389,90.161018,57.56
TEST_027323,vi,5G,Mumbai,47.41,14.05,-87.01,49.34,2026-04-06,8.971465,75.447291,66.39
TEST_027327,airtel,4G,Mumbai,17.01,7.37,-73.58,39.5,2026-04-22,35.347237,87.697976,71.32
TEST_027334,jio,4G,Mumbai,30.07,7.89,-85.71,36.76,2026-03-26,20.506462,92.803341,73.96
TEST_027343,airtel,4G,Mumbai,30.21,10.01,-82.66,37.98,2026-03-17,8.533969,76.18071,74.12
TEST_027349,airtel,5G,Mumbai,67.1,22.86,-103.04,38.95,2026-05-29,18.963844,94.349375,78.96
TEST_027368,airtel,4G,Mumbai,24.72,6.76,-87.76,36.76,2026-03-12,29.295939,80.561295,71.67
TEST_027388,jio,4G,Mumbai,26.8,6.54,-78.28,35.14,2026-05-06,34.693118,95.579497,77.59
TEST_027397,airtel,4G,Mumbai,20.87,9.43,-75.28,35.92,2026-03-03,27.160816,84.587176,77.15
TEST_027401,airtel,4G,Mumbai,10.08,9.78,-94.62,50.28,2026-05-28,18.58242,89.165062,53.26
TEST_027412,vi,4G,Mumbai,20.11,5.17,-75.64,77.31,2026-05-02,13.190712,84.252921,46.68
TEST_027429,vi,5G,Mumbai,65.98,15.47,-61.08,39.03,2026-04-28,21.886209,69.542129,89.91
TEST_027431,jio,4G,Mumbai,18.22,7.87,-82.21,47.63,2026-04-12,8.554528,74.632609,60.64
TEST_027434,vi,5G,Mumbai,48.09,16.65,-85.65,35.62,2026-03-13,10.3168,78.612995,82.82
TEST_027440,jio,5G,Mumbai,37.51,23.96,-68.7,41.13,2026-04-22,13.581874,71.426077,81.62
TEST_027476,vi,5G,Mumbai,41.4,19.18,-60.67,42.98,2026-04-24,27.204231,89.263797,81.43
TEST_027492,airtel,5G,Mumbai,83.46,18.67,-103.23,51.54,2026-04-28,30.936031,92.557156,69.02
TEST_027503,jio,4G,Mumbai,33.57,8.9,-101.36,36.88,2026-04-11,19.800444,88.208105,69.72
TEST_027504,jio,5G,Mumbai,80.04,17.32,-101.93,35.86,2026-03-23,33.85548,91.451856,84.4
TEST_027519,jio,4G,Mumbai,32.03,8.54,-78.26,38.36,2026-05-26,26.086862,82.826866,74.96
TEST_027531,airtel,5G,Mumbai,103.17,12.87,-92.43,40.41,2026-03-21,22.410109,94.907428,85.14
TEST_027539,vi,4G,Mumbai,16.51,5.1,-75.6,40.39,2026-03-28,21.665049,92.978988,68.65
TEST_027558,jio,5G,Mumbai,103.48,22.45,-100.82,36.63,2026-05-29,31.370393,77.554498,90.74
TEST_027576,jio,4G,Mumbai,30.07,10.78,-83.3,41.35,2026-04-03,28.678397,80.797422,70.07
TEST_027587,vi,4G,Mumbai,6.08,9.75,-96.71,37.19,2026-05-05,33.346704,89.779975,65.03
TEST_027589,airtel,4G,Mumbai,16.99,2.63,-93.82,36.32,2026-04-19,22.605364,95.797391,67.06
TEST_027597,vi,5G,Mumbai,58.32,13.21,-73.06,68.89,2026-04-03,20.769225,71.640072,62.05
TEST_027623,airtel,4G,Mumbai,22.83,10.02,-87.64,40.38,2026-05-27,32.883299,79.436836,67.84
TEST_027631,airtel,5G,Mumbai,82.44,17.14,-99.13,62.25,2026-04-05,27.766237,91.212174,63.16
TEST_027633,vi,4G,Mumbai,27.44,5.95,-62.39,73.33,2026-05-27,21.490852,83.094698,54.38
TEST_027636,airtel,4G,Mumbai,19.71,10.26,-90.96,61.4,2026-05-12,35.36633,75.936424,49.85
TEST_027642,vi,5G,Mumbai,101.69,22.08,-76.48,46.98,2026-05-10,8.980261,87.630172,86.86
TEST_027652,jio,5G,Mumbai,115.05,20.89,-84.04,41.19,2026-04-03,18.528436,74.065755,92.6
TEST_027664,vi,5G,Mumbai,41.67,15.59,-89.6,43.0,2026-05-30,9.181172,80.589859,70.53
TEST_027682,vi,5G,Mumbai,105.76,23.64,-81.17,68.75,2026-05-12,29.19963,92.597918,73.76
TEST_027696,vi,4G,Mumbai,19.9,3.33,-105.07,52.37,2026-03-10,13.191122,69.706809,48.09
TEST_027698,vi,5G,Mumbai,46.92,20.64,-99.0,35.33,2026-04-06,26.636901,72.676486,79.99
TEST_027709,vi,4G,Mumbai,18.0,5.24,-76.76,54.59,2026-04-12,12.710649,74.076037,56.3
TEST_027721,airtel,4G,Mumbai,24.46,6.22,-102.24,46.66,2026-03-09,35.75016,69.619246,55.59
TEST_027738,vi,5G,Mumbai,58.16,16.52,-75.04,37.74,2026-05-29,30.613483,71.53539,85.56
TEST_027747,jio,5G,Mumbai,78.11,23.74,-66.85,38.47,2026-03-08,28.490483,73.53938,94.4
TEST_027778,airtel,4G,Mumbai,16.65,5.88,-94.62,41.03,2026-03-01,19.374908,87.43486,61.89
TEST_027792,vi,5G,Mumbai,65.11,9.73,-113.64,44.13,2026-03-18,28.941615,87.811421,64.47
TEST_027805,vi,4G,Mumbai,14.95,7.84,-93.59,53.3,2026-05-08,14.618233,89.42386,51.81
TEST_027815,vi,4G,Mumbai,16.84,6.13,-95.56,35.09,2026-05-09,26.526717,68.805889,69.54
TEST_027832,jio,4G,Mumbai,33.36,11.12,-101.69,51.57,2026-05-10,31.720686,75.134422,55.61
TEST_027837,vi,4G,Mumbai,19.24,2.78,-89.7,41.14,2026-03-16,17.654269,93.526124,62.86
